File Path: C:\MTS TestSuite\Data Files\Olivier C\0_1_2 01-22-21 10 59 25 AM\DAQ- Time, … - (Timed).txt   
Test: MTS EM Tension (Extensometer) 3
Test Run: 0_1_2
Date: 1/22/2021 10:57:40 AM


Time 	Load 	Crosshead 	Extensometer 	Strain 	Stress 
sec	N	mm	mm	mm/mm	N/mm²
4.71000003814697	248.963317871094	0.156235575559549	0.0408256018999964	0.000802088412456214	16.06782
4.80999994277954	253.16487121582	0.159466449986212	0.0412008157582022	0.000823755923192948	16.338984
4.90999984741211	258.103271484375	0.162928088684566	0.041901945223799	0.000833639234770089	16.657703
5.01000022888184	261.870574951172	0.166158963111229	0.0427071208832785	0.000852025812491775	16.90084
5.1100001335144	265.690856933594	0.169389822985977	0.0443036587967072	0.000868587230797857	17.147396
5.21000003814697	269.859222412109	0.172851476236247	0.0443721401097719	0.000885562738403678	17.416418
5.30999994277954	274.182403564453	0.176082336110994	0.0457131354778539	0.000909606053028256	17.695432
5.40999984741211	278.485229492188	0.179543989361264	0.0459694310848136	0.000907798821572214	17.973132
5.51000022888184	282.075653076172	0.182774863787927	0.0468512080260552	0.000924418505746871	18.204854
5.6100001335144	286.447021484375	0.186236502486281	0.047651439672336	0.000949426030274481	18.486978
5.71000003814697	290.603942871094	0.189467376912944	0.049196485633729	0.000967482395935804	18.75526
5.80999994277954	294.591766357422	0.192698236787692	0.0494383493787609	0.00098443275783211	19.01263
5.90999984741211	298.631225585938	0.196159890037961	0.0500562127854209	0.000991701264865696	19.273332
6.01000022888184	302.837646484375	0.199390749912709	0.0515478386660106	0.00101053633261472	19.54481
6.1100001335144	307.075653076172	0.202621624339372	0.0526951153005939	0.0010300048161298	19.818326
6.21000003814697	311.073944091797	0.206083263037726	0.053270225180313	0.00105764030013233	20.076372
6.30999994277954	314.545928955078	0.209544916287996	0.0541395529580768	0.00107281003147364	20.30045
6.40999984741211	319.441070556641	0.212775776162744	0.0550772238057107	0.00106418458744884	20.616376
6.51000022888184	323.506744384766	0.216237429413013	0.0557207749807276	0.00109543860889971	20.878772
6.6100001335144	327.438446044922	0.219468289287761	0.0561054912395775	0.00109947402961552	21.132518
6.71000003814697	331.519989013672	0.22292994253803	0.0574213991058059	0.00113216310273856	21.395938
6.80999994277954	335.307769775391	0.226160802412778	0.0580658597755246	0.00114699825644493	21.640396
6.90999984741211	339.32568359375	0.229391676839441	0.0596066056459676	0.00116429117042571	21.899708
7.01000022888184	343.680480957031	0.232853330089711	0.059508780395845	0.00118270423263311	22.180762
7.1100001335144	347.549591064453	0.236314968788065	0.0607605616096407	0.00119546742644161	22.43047
7.21000003814697	351.513854980469	0.239545843214728	0.0610050847171806	0.00121078791562468	22.68632
7.30999994277954	355.815460205078	0.243007481913082	0.0620810023974627	0.00123801722656935	22.96394
7.40999984741211	359.621948242188	0.24623834178783	0.0632080555078574	0.00124923943076283	23.209606
7.51000022888184	363.288665771484	0.249699980486184	0.0638061028439552	0.001258505275473	23.446252
7.6100001335144	367.442321777344	0.252930854912847	0.0645502514089458	0.00126450473908335	23.714326
7.71000003814697	371.366912841797	0.25616172933951	0.0653231836622581	0.00129102321807295	23.967614
7.80999994277954	375.357574462891	0.259623368037865	0.066766697273124	0.00130420550704002	24.225166
7.90999984741211	379.200653076172	0.262854242464527	0.0673324975650758	0.00131763657554984	24.473194
8.01000022888184	383.566558837891	0.266315881162882	0.0682868412695825	0.00134614168200642	24.754966
8.10999965667725	387.241577148438	0.269546755589545	0.0694214832037687	0.00135299994144589	24.992148
8.21000003814697	390.849060058594	0.272777630016208	0.0696969218552113	0.00137063965667039	25.22497
8.3100004196167	395.330352783203	0.276239268714562	0.0705500060576014	0.00138840056024492	25.514188
8.40999984741211	398.716766357422	0.279470143141225	0.0713530898792669	0.00140516879037023	25.732744
8.51000022888184	402.845550537109	0.282931781839579	0.0725810386938974	0.00142575043719262	25.99921
8.60999965667725	406.726959228516	0.286162656266242	0.0736890069674701	0.00142653833609074	26.249712
8.71000003814697	410.529571533203	0.289624294964597	0.0737687441869639	0.00145215843804181	26.49513
8.8100004196167	414.306396484375	0.29285516939126	0.0747517406125553	0.00148188206367195	26.738882
8.90999984741211	418.704711914063	0.296316808089614	0.0763989228289574	0.00148790853563696	27.022744
9.01000022888184	421.924285888672	0.299547682516277	0.0769709367887117	0.00150959356687963	27.230532
9.10999965667725	426.173187255859	0.303009321214631	0.0772059502196498	0.00152192753739655	27.50475
9.21000003814697	430.268859863281	0.306470959912986	0.0783121577114798	0.00154718197882175	27.769082
9.3100004196167	434.193603515625	0.309701834339648	0.0792233040556312	0.00154450605623424	28.02238
9.40999984741211	437.836608886719	0.312932708766311	0.0797855173004791	0.00158504489809275	28.257496
9.51000022888184	441.954193115234	0.316394347464666	0.0805854942882434	0.00159214611630887	28.52324
9.60999965667725	445.460632324219	0.31985598616302	0.081760561442934	0.00160401570610702	28.749542
9.71000003814697	449.182769775391	0.323086860589683	0.0825790921226144	0.00162794697098434	28.989764
9.8100004196167	453.272674560547	0.326317735016346	0.0832223158795387	0.00163808616343886	29.253722
9.90999984741211	456.944549560547	0.3297793737147	0.0839333370095119	0.00165766710415483	29.4907
10.0100002288818	460.421264648438	0.333010248141363	0.0851631120895036	0.00167676457203925	29.715084
10.1099996566772	464.74072265625	0.336471886839718	0.0865482943481766	0.00169471895787865	29.993858
10.210000038147	468.429138183594	0.339702761266381	0.0865290567162447	0.00170512858312577	30.231904
10.3100004196167	472.464294433594	0.342933635693043	0.0872651216923259	0.00173928227741271	30.492328
10.4099998474121	476.076812744141	0.346164481015876	0.0880341758602299	0.00174390291795135	30.725476
10.5100002288818	480.120330810547	0.349626148818061	0.0892896059667692	0.0017684466438368	30.98644
10.6099996566772	483.695465087891	0.352857023244724	0.0896047276910394	0.00177524168975651	31.217176
10.710000038147	487.118530273438	0.356318661943078	0.091833011538256	0.00179074367042631	31.438096
10.8100004196167	491.552673339844	0.359549536369741	0.091587113274727	0.00181542302016169	31.724272
10.9099998474121	495.203430175781	0.363011175068095	0.0922126710065641	0.00182418653275818	31.959888
11.0100002288818	498.982177734375	0.366242049494758	0.093153546913527	0.00183511269278824	32.203764
11.1099996566772	502.487823486328	0.369703688193113	0.0944048078963533	0.00185352715197951	32.430014
11.210000038147	505.986450195313	0.372934562619776	0.0948388551478274	0.00186532957013696	32.655812
11.3100004196167	509.826782226563	0.376165407942608	0.0959874741965905	0.00188914930913597	32.903662
11.4099998474121	513.941772460938	0.379627075744793	0.0968590466072783	0.00189614365808666	33.16924
11.5100002288818	517.332641601563	0.382857950171456	0.0977518575382419	0.00192299613263458	33.388082
11.6099996566772	521.333190917969	0.38631958886981	0.0983326535788365	0.00194146926514804	33.646272
11.710000038147	525.236389160156	0.389550434192643	0.0996217713691294	0.00195192580576986	33.89818
11.8100004196167	528.782836914063	0.393012101994827	0.100015000498388	0.00197301781736314	34.127064
11.9099998474121	532.087646484375	0.39624297642149	0.100433382613119	0.00198277202434838	34.340356
12.0100002288818	536.444885253906	0.399704615119845	0.10145587293664	0.00200045993551612	34.621564
12.1099996566772	539.7802734375	0.402935489546508	0.103197337011807	0.00201419973745942	34.836828
12.210000038147	543.538269042969	0.40616633486934	0.103181082522497	0.00203159032389522	35.079364
12.3100004196167	547.125183105469	0.409397209296003	0.104835628008004	0.00204897439107299	35.31086
12.4099998474121	550.52587890625	0.412858847994357	0.105471430288162	0.00205837399698794	35.530336
12.5100002288818	554.396606445313	0.41608972242102	0.106036859506276	0.0020932094193995	35.780148
12.6099996566772	558.123962402344	0.419551361119375	0.10701207065722	0.00209604669362307	36.020708
12.710000038147	561.707458496094	0.422782235546038	0.107629224658012	0.00211345590651035	36.251984
12.8100004196167	565.839660644531	0.4260131099727	0.108451764390338	0.00213833153247833	36.518672
12.9099998474121	569.309997558594	0.429474748671055	0.108755622932222	0.00214576628059149	36.742644
13.0100002288818	572.750061035156	0.432705623097718	0.110653920273762	0.00217337976209819	36.96466
13.1099996566772	576.24853515625	0.43593646842055	0.111269204353448	0.00217772857286036	37.190448
13.210000038147	579.935668945313	0.439398136222735	0.111663532152306	0.00220712926238775	37.428412
13.3100004196167	583.608764648438	0.442629010649398	0.112587411422282	0.00221264688298106	37.665472
13.4099998474121	587.320007324219	0.445859885076061	0.113995018182322	0.00223182095214725	37.904992
13.5100002288818	590.772216796875	0.449321494670585	0.11443344556028	0.00224811094813049	38.127792
13.6099996566772	594.117736816406	0.452552369097248	0.115695933345705	0.00226770201697946	38.343708
13.710000038147	598.226135253906	0.456014036899433	0.11577097029658	0.00227260030806065	38.60886
13.8100004196167	601.614868164063	0.459244911326095	0.116564413474407	0.00229778699576855	38.827564
13.9099998474121	605.672302246094	0.46270655002445	0.117767085612286	0.00232157949358225	39.089428
14.0100002288818	608.933776855469	0.466168188722804	0.11819765495602	0.00234397687017918	39.29992
14.1099996566772	612.365661621094	0.469399063149467	0.119676566100679	0.00234536128118634	39.521408
14.210000038147	616.468627929688	0.47262993757613	0.120114244055003	0.00236676982603967	39.786212
14.3100004196167	619.377197265625	0.476091576274484	0.120800279546529	0.00237283878959715	39.973928
14.4099998474121	623.2734375	0.479322421597317	0.122193217976019	0.00239602057263255	40.225384
14.5100002288818	626.477905273438	0.482784089399502	0.121824145026039	0.00241222837939858	40.4322
14.6099996566772	630.689270019531	0.486014963826165	0.123297751997598	0.00242821173742414	40.703996
14.710000038147	633.974670410156	0.489476602524519	0.123954334412701	0.00244183791801333	40.916032
14.8100004196167	637.711181640625	0.492707476951182	0.125388192827813	0.00246477476321161	41.15718
14.9099998474121	641.164794921875	0.496169144753367	0.126118000480346	0.00247156783007085	41.380072
15.0100002288818	644.671203613281	0.499399960972369	0.127408711705357	0.00250116223469377	41.606372
15.1099996566772	648.37646484375	0.502630835399032	0.127672814414836	0.00252046692185104	41.845508
15.210000038147	652.105102539063	0.506092503201216	0.128393643535674	0.00252700969576836	42.086148
15.3100004196167	655.489379882813	0.509323377627879	0.129046806250699	0.0025406654458493	42.304568
15.4099998474121	659.016296386719	0.512785045430064	0.130688495119102	0.00256441370584071	42.532192
15.5100002288818	662.641540527344	0.516015861649066	0.131136344862171	0.00257601030170918	42.76616
15.6099996566772	666.521484375	0.519477529451251	0.131835506181233	0.00260177603922784	43.016568
15.710000038147	669.512573242188	0.522708403877914	0.132938774186186	0.00261048786342144	43.209608
15.8100004196167	673.213256835938	0.526170013472438	0.133732668473385	0.00261925393715501	43.448448
15.9099998474121	676.486572265625	0.529400887899101	0.135283495183103	0.00264278938993812	43.659704
16.0100002288818	680.331359863281	0.532862555701286	0.13560512161348	0.00266810460016131	43.90784
16.1100006103516	683.834289550781	0.536093430127949	0.136276663397439	0.00267794029787183	44.133916
16.2099990844727	686.941833496094	0.539555097930133	0.136946866405196	0.00268703722395003	44.334472
16.3099994659424	690.327575683594	0.542785914149135	0.137474853545427	0.00270831515081227	44.552984
16.4099998474121	694.132263183594	0.546016788575798	0.138259158120491	0.00273173628374934	44.798536
16.5100002288818	697.590637207031	0.549247663002461	0.138813178637065	0.00274403602816164	45.021736
16.6100006103516	701.446044921875	0.552709330804646	0.140858159284107	0.00276651536114514	45.27056
16.7099990844727	705.239562988281	0.555940205231309	0.140919262776151	0.00277235731482506	45.515388
16.8099994659424	708.937316894531	0.559401814825833	0.141894153784961	0.00280325696803629	45.75404
16.9099998474121	712.044311523438	0.562632689252496	0.142710123327561	0.00280968309380114	45.95456
17.0100002288818	715.918701171875	0.566094357054681	0.143569443025626	0.00283045158721507	46.204608
17.1100006103516	719.035339355469	0.569325231481344	0.144640391226858	0.00284428801387548	46.405752
17.2099990844727	722.436157226563	0.572786841075867	0.145489349961281	0.00286103528924286	46.62524
17.3099994659424	726.876220703125	0.57601771550253	0.146487087476999	0.00287531944923103	46.911796
17.4099998474121	730.019958496094	0.579248589929193	0.146661113831215	0.00289253797382116	47.114688
17.5100002288818	733.30126953125	0.582479464355856	0.148338745930232	0.00291826389729977	47.32646
17.6100006103516	736.834716796875	0.58594107395038	0.148540100781247	0.00293189706280828	47.554504
17.7099990844727	740.747680664063	0.589402741752565	0.149754327139817	0.00293926591984928	47.807044
17.8099994659424	743.434265136719	0.592633616179228	0.150285093695857	0.00296409358270466	47.980432
17.9099998474121	746.984497070313	0.595864490605891	0.151424363139085	0.00297886878252029	48.20956
18.0100002288818	751.194152832031	0.599326158408076	0.152274398715235	0.00299556367099285	48.481248
18.1100006103516	753.990478515625	0.602556974627078	0.152708045789041	0.00301345717161894	48.66172
18.2099990844727	757.481872558594	0.606018642429262	0.154074456077069	0.00304436823353171	48.887052
18.3099994659424	760.919372558594	0.609249516855925	0.154499750351533	0.00304210279136896	49.108904
18.4099998474121	764.092895507813	0.612480391282588	0.155208806972951	0.00304656615480781	49.31372
18.5100002288818	767.480041503906	0.615942000877112	0.155859175720252	0.00308073638007045	49.53232
18.6100006103516	771.082641601563	0.619403668679297	0.15687636914663	0.00308593385852873	49.764828
18.7099990844727	774.366760253906	0.62263454310596	0.157890419359319	0.00310840224847198	49.976784
18.8099994659424	778.403198242188	0.625865417532623	0.158675567945465	0.00312428246252239	50.237292
18.9099998474121	781.666198730469	0.629096291959286	0.159444141900167	0.00313981459476054	50.44788
19.0100002288818	785.183654785156	0.63255790155381	0.160701936692931	0.00316233932971954	50.674892
19.1100006103516	788.201965332031	0.635788775980473	0.160926632815972	0.00318251270800829	50.869692
19.2099990844727	791.763427734375	0.639250443782657	0.16183230036404	0.00318509200587869	51.099544
19.3099994659424	795.352355957031	0.64248131820932	0.162915734108537	0.00321845151484013	51.331172
19.4099998474121	798.993774414063	0.645712192635983	0.163484844961204	0.00321021745912731	51.566184
19.5100002288818	801.969604492188	0.649173802230507	0.164442710229196	0.00324340909719467	51.75824
19.6100006103516	805.516540527344	0.65240467665717	0.164842014783062	0.00326300458982587	51.987156
19.7099990844727	808.771789550781	0.655635551083833	0.166253303177655	0.00326520833186805	52.197244
19.8099994659424	812.526489257813	0.659097218886018	0.166744721354917	0.00329178757965565	52.439568
19.9099998474121	816.0498046875	0.662328093312681	0.167732214322314	0.00330346124246717	52.66696
20.0100002288818	818.928161621094	0.665558909531683	0.168026293977164	0.00332121271640062	52.852728
20.1100006103516	822.566589355469	0.669020577333868	0.16944516391959	0.00333386543206871	53.087548
20.2099990844727	826.518493652344	0.67225145176053	0.170457729836926	0.0033502986188978	53.3426
20.3099994659424	829.334655761719	0.675713119562715	0.171033447259106	0.00336964195594192	53.524352
20.4099998474121	833.192138671875	0.678943993989378	0.171744439285249	0.00338879250921309	53.773308
20.5100002288818	836.596130371094	0.682405603583902	0.172779124113731	0.00340798869729042	53.993
20.6100006103516	839.737365722656	0.685636478010565	0.173882290255278	0.00341358501464128	54.195732
20.7099990844727	842.9833984375	0.68909814581275	0.174565546330996	0.00343239936046302	54.405224
20.8099994659424	845.989440917969	0.692328962031752	0.174610773683526	0.00344692543148994	54.599232
20.9099998474121	849.582763671875	0.695559836458415	0.176035799086094	0.00346452347002923	54.83114
21.0100002288818	852.903564453125	0.6990215042606	0.176729023223743	0.00348676485009491	55.045464
21.1100006103516	856.283508300781	0.702252378687263	0.177741196239367	0.00350600876845419	55.2636
21.2099990844727	860.090148925781	0.705714046489447	0.178538786713034	0.00350931333377957	55.509276
21.3099994659424	863.212829589844	0.70894492091611	0.179832626599818	0.0035379861947149	55.710812
21.4099998474121	866.608703613281	0.712406530510634	0.180012080818415	0.00355033436790109	55.929976
21.5100002288818	870.127563476563	0.715637404937297	0.180525777977891	0.00355985364876688	56.15708
21.6100006103516	873.669982910156	0.719099072739482	0.181395473191515	0.00358275510370731	56.385704
21.7099990844727	877.240417480469	0.722329888958484	0.182901596417651	0.00359027739614248	56.616136
21.8099994659424	880.306762695313	0.725560763385147	0.182823248906061	0.00361215672455728	56.814036
21.9099998474121	883.235717773438	0.72879163781181	0.183914744411595	0.0036293005105108	57.003068
22.0100002288818	886.832763671875	0.732253305613995	0.18470645591151	0.0036552376113832	57.235216
22.1100006103516	890.291381835938	0.735484180040658	0.185756725841202	0.00367138627916574	57.458432
22.2099990844727	893.440185546875	0.738945847842842	0.186577264685184	0.00368136679753661	57.661652
22.3099994659424	896.832397460938	0.742176722269505	0.186873599886894	0.0036975434049964	57.88058
22.4099998474121	900.507995605469	0.745638331864029	0.188442019862123	0.0037020358722657	58.1178
22.5100002288818	903.92333984375	0.748869206290692	0.1892823347589	0.00372323673218489	58.338224
22.6100006103516	907.232666015625	0.752330815885216	0.189526530448347	0.00374143896624446	58.551804
22.7099990844727	910.235717773438	0.755561690311879	0.19048759713769	0.00375549262389541	58.745616
22.8099994659424	914.181884765625	0.759023358114064	0.19129368592985	0.0037670242600143	59.000296
22.9099998474121	917.351196289063	0.762254232540727	0.191454528248869	0.00378467701375484	59.20484
23.0100002288818	920.569702148438	0.765715900342911	0.193466854398139	0.00380891654640436	59.41256
23.1100006103516	924.55322265625	0.768946716561913	0.193749583559111	0.00381860928609967	59.669652
23.2099990844727	927.373596191406	0.772408384364098	0.194974418263882	0.0038395116571337	59.851676
23.3099994659424	930.865539550781	0.775639258790761	0.195543398149312	0.00385525450110435	60.077044
23.4099998474121	934.165405273438	0.779100868385285	0.196693348698318	0.00387974339537323	60.290012
23.5100002288818	937.662902832031	0.782331742811948	0.198001420358196	0.00389519263990223	60.515736
23.6100006103516	941.08154296875	0.785793410614133	0.197467510588467	0.00390957528725266	60.736372
23.7099990844727	944.640258789063	0.789024285040796	0.198747409740463	0.00391169171780348	60.966048
23.8099994659424	948.332153320313	0.792485952842981	0.200261085410602	0.00392825622111559	61.20432
23.9099998474121	951.092651367188	0.795716769061983	0.201341856154613	0.00394839514046907	61.38248
24.0100002288818	954.367309570313	0.798947643488646	0.201750182895921	0.00395925017073751	61.59382
24.1100006103516	958.21240234375	0.80240931129083	0.201852497411892	0.00398272508755326	61.84198
24.2099990844727	961.658203125	0.805870979093015	0.203256669919938	0.00400327378883958	62.064368
24.3099994659424	965.001342773438	0.809101795312017	0.204216252313927	0.00402312818914652	62.280132
24.4099998474121	967.985412597656	0.812563463114202	0.205135555006564	0.0040370300412178	62.47272
24.5100002288818	971.443603515625	0.815794337540865	0.205739415832795	0.004053870216012	62.695908
24.6100006103516	975.412902832031	0.819025211967528	0.20675192354247	0.00406000716611743	62.95208
24.7099990844727	979.26220703125	0.822486821562052	0.207391029107384	0.0040775123052299	63.200512
24.8099994659424	981.830017089844	0.825717695988715	0.208365920116194	0.00410620914772153	63.366236
24.9099998474121	985.583923339844	0.828948570415378	0.209314821404405	0.00412107165902853	63.608508
25.0100002288818	989.107177734375	0.832179444842041	0.209462421480566	0.00411939853802323	63.835896
25.1100006103516	992.411743164063	0.835641112644225	0.210599173442461	0.00415233010426164	64.049168
25.2099990844727	996.075500488281	0.838871928863227	0.211297228815965	0.00416580680757761	64.285624
25.3099994659424	999.599548339844	0.842333596665412	0.212257378734648	0.00418236199766397	64.51306
25.4099998474121	1002.52606201172	0.845564471092075	0.213392777368426	0.004193558357656	64.701936
25.5100002288818	1005.73022460938	0.84902613889426	0.214253886952065	0.00421147560700774	64.908728
25.6100006103516	1009.32720947266	0.852257013320923	0.214812869671732	0.00423363549634814	65.140872
25.7099990844727	1012.33587646484	0.855718622915447	0.216223357710987	0.00424933806061745	65.335048
25.8099994659424	1016.36791992188	0.85894949734211	0.217049295315519	0.00426119565963745	65.595272
25.9099998474121	1019.98016357422	0.862180371768773	0.217674489249475	0.00427200412377715	65.828404
26.0100002288818	1023.17047119141	0.865642039570957	0.218108805711381	0.00429889326915145	66.0343
26.1100006103516	1027.02783203125	0.868872855789959	0.218290413613431	0.00431084400042892	66.283252
26.2099990844727	1030.55554199219	0.872334523592144	0.219941895920783	0.00433122273534536	66.510928
26.3099994659424	1033.41845703125	0.875565398018807	0.22064198856242	0.00434274040162563	66.695696
26.4099998474121	1037.38684082031	0.87879627244547	0.221287045860663	0.00436572637408972	66.951812
26.5100002288818	1041.05297851563	0.882257940247655	0.222474613110535	0.00438084080815315	67.188416
26.6100006103516	1043.99768066406	0.885488814674318	0.22325647296384	0.00439312029629946	67.378464
26.7099990844727	1047.7490234375	0.888950424268842	0.224133502342738	0.00441278610378504	67.620576
26.8099994659424	1051.41186523438	0.892181298695505	0.224798393901438	0.00442490912973881	67.856968
26.9099998474121	1054.58581542969	0.895412173122168	0.225324591156095	0.004437948577106	68.061816
27.0100002288818	1058.36206054688	0.898873782716691	0.226895208470523	0.00445166556164622	68.305528
27.1100006103516	1061.43090820313	0.902104657143354	0.227765965973958	0.00447553722187877	68.503592
27.2099990844727	1064.83630371094	0.905566324945539	0.228206452447921	0.00449866615235806	68.723368
27.3099994659424	1069.06909179688	0.908797199372202	0.228807053645141	0.00450782757252455	68.996552
27.4099998474121	1071.94848632813	0.912028073798865	0.229931916692294	0.00451882369816303	69.182384
27.5100002288818	1075.466796875	0.91548974160105	0.230651523452252	0.00454412214457989	69.409448
27.6100006103516	1079.10571289063	0.918720616027713	0.230687946896069	0.00455218693241477	69.644304
27.7099990844727	1082.74169921875	0.922182225622237	0.232772741583176	0.00457269139587879	69.87896
27.8099994659424	1085.92944335938	0.9254131000489	0.232919759582728	0.0045814597979188	70.084696
27.9099998474121	1089.37573242188	0.928874709643424	0.234113642363809	0.00460636103525758	70.30712
28.0100002288818	1092.70861816406	0.932105584070086	0.234803097555414	0.00461491942405701	70.522216
28.1100006103516	1096.3779296875	0.935567251872271	0.235367813729681	0.00463216518983245	70.759032
28.2099990844727	1099.70520019531	0.938798126298934	0.236545354709961	0.00464074686169624	70.973768
28.3099994659424	1103.03955078125	0.942029000725597	0.237233281950466	0.00467701116576791	71.188968
28.4099998474121	1107.34460449219	0.945490668527782	0.237602886045352	0.0046847895719111	71.466808
28.5100002288818	1110.22326660156	0.948721542954445	0.239353947108611	0.00469717755913734	71.652592
28.6100006103516	1113.71813964844	0.952183152548969	0.23943635460455	0.00472430605441332	71.878152
28.7099990844727	1117.58703613281	0.955413968767971	0.241078261751682	0.00473974319174886	72.12784
28.8099994659424	1121.17004394531	0.958644843194634	0.241110305069014	0.00474603055045009	72.359088
28.9099998474121	1124.572265625	0.962106510996819	0.241801186348312	0.00476267701014876	72.578664
29.0100002288818	1127.62243652344	0.965337385423481	0.24281234072987	0.00478039402514696	72.77552
29.1100006103516	1131.36083984375	0.968799053225666	0.243669215706177	0.00478275772184134	73.016792
29.2099990844727	1134.673828125	0.972029927652329	0.245322240516543	0.00480817584320903	73.230608
29.3099994659424	1138.09301757813	0.975491595454514	0.245580187765881	0.00482569541782141	73.45128
29.4099998474121	1141.4462890625	0.978722353465855	0.246020994381979	0.00484046572819352	73.667696
29.5100002288818	1145.78515625	0.982184079475701	0.247130054049194	0.0048664677888155	73.94772
29.6100006103516	1148.14001464844	0.985414953902364	0.248580618062988	0.0048785237595439	74.099696
29.7099990844727	1151.64770507813	0.988876563496888	0.248597643803805	0.004892707336694	74.32608
29.8099994659424	1155.25573730469	0.992107437923551	0.249427830567583	0.00490725040435791	74.558944
29.9099998474121	1158.65295410156	0.995569163933396	0.25036878651008	0.00491808215156198	74.778192
